key,uuid,kind,indicator_label,code,unit,module,scenario,value,value_per_declared_unit
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Non hazardous waste disposed (NHWD),NHWD,kg,A4,,0.00548046321724023,0.00548046321724023
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Non hazardous waste disposed (NHWD),NHWD,kg,A5,,0.0350476107938129,0.0350476107938129
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Non hazardous waste disposed (NHWD),NHWD,kg,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Non hazardous waste disposed (NHWD),NHWD,kg,C1,,0.000558975970549198,0.000558975970549198
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Non hazardous waste disposed (NHWD),NHWD,kg,C2,,0.00272291888538989,0.00272291888538989
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Non hazardous waste disposed (NHWD),NHWD,kg,C3,,0.00621179417600876,0.00621179417600876
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Non hazardous waste disposed (NHWD),NHWD,kg,C4,,428.831573428079,428.831573428079
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Non hazardous waste disposed (NHWD),NHWD,kg,D,,-17.318307383512,-17.318307383512
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Radioactive waste disposed (RWD),RWD,kg,A1-A3,,0.0364444722503549,0.0364444722503549
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Radioactive waste disposed (RWD),RWD,kg,A4,,6.33646478353004e-05,6.33646478353004e-05
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Radioactive waste disposed (RWD),RWD,kg,A5,,5.94086186278132e-05,5.94086186278132e-05
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Radioactive waste disposed (RWD),RWD,kg,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Radioactive waste disposed (RWD),RWD,kg,C1,,6.46283245015211e-06,6.46283245015211e-06
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Radioactive waste disposed (RWD),RWD,kg,C2,,3.14821556896978e-05,3.14821556896978e-05
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Radioactive waste disposed (RWD),RWD,kg,C3,,0.000158808044514255,0.000158808044514255
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Radioactive waste disposed (RWD),RWD,kg,C4,,0.000902801945908467,0.000902801945908467
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Radioactive waste disposed (RWD),RWD,kg,D,,-0.004828313294764,-0.004828313294764
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Components for re-use (CRU),CRU,kg,A1-A3,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Components for re-use (CRU),CRU,kg,A4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Components for re-use (CRU),CRU,kg,A5,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Components for re-use (CRU),CRU,kg,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Components for re-use (CRU),CRU,kg,C1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Components for re-use (CRU),CRU,kg,C2,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Components for re-use (CRU),CRU,kg,C3,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Components for re-use (CRU),CRU,kg,C4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Components for re-use (CRU),CRU,kg,D,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for recycling (MFR),MFR,kg,A1-A3,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for recycling (MFR),MFR,kg,A4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for recycling (MFR),MFR,kg,A5,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for recycling (MFR),MFR,kg,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for recycling (MFR),MFR,kg,C1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for recycling (MFR),MFR,kg,C2,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for recycling (MFR),MFR,kg,C3,,428.4103171,428.4103171
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for recycling (MFR),MFR,kg,C4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for recycling (MFR),MFR,kg,D,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for energy recovery (MER),MER,kg,A1-A3,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for energy recovery (MER),MER,kg,A4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for energy recovery (MER),MER,kg,A5,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for energy recovery (MER),MER,kg,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for energy recovery (MER),MER,kg,C1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for energy recovery (MER),MER,kg,C2,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for energy recovery (MER),MER,kg,C3,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for energy recovery (MER),MER,kg,C4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Materials for energy recovery (MER),MER,kg,D,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported electrical energy (EEE),EEE,MJ,A1-A3,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported electrical energy (EEE),EEE,MJ,A4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported electrical energy (EEE),EEE,MJ,A5,,9.58195967236005,9.58195967236005
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported electrical energy (EEE),EEE,MJ,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported electrical energy (EEE),EEE,MJ,C1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported electrical energy (EEE),EEE,MJ,C2,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported electrical energy (EEE),EEE,MJ,C3,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported electrical energy (EEE),EEE,MJ,C4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported electrical energy (EEE),EEE,MJ,D,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported thermal energy (EET),EET,MJ,A1-A3,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported thermal energy (EET),EET,MJ,A4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported thermal energy (EET),EET,MJ,A5,,17.1371791553505,17.1371791553505
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported thermal energy (EET),EET,MJ,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported thermal energy (EET),EET,MJ,C1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported thermal energy (EET),EET,MJ,C2,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported thermal energy (EET),EET,MJ,C3,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported thermal energy (EET),EET,MJ,C4,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,exchange,Exported thermal energy (EET),EET,MJ,D,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,A1-A3,,206.942086162686,206.942086162686
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,A4,,2.63210945637465,2.63210945637465
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,A5,,5.74834645978938,5.74834645978938
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,B1,,-80.0989904094179,-80.0989904094179
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,C1,,0.279813225240778,0.279813225240778
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,C2,,1.30773992326599,1.30773992326599
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,C3,,1.15262465504687,1.15262465504687
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,C4,,6.49801255758558,6.49801255758558
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential total (GWP-total),GWP-total,kg CO_(2)-Äq.,D,,-3.214052267523,-3.214052267523
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,A1-A3,,209.733183742422,209.733183742422
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,A4,,2.58290816029406,2.58290816029406
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,A5,,1.94882017109099,1.94882017109099
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,B1,,-80.0989904094179,-80.0989904094179
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C1,,0.277221652457513,0.277221652457513
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C2,,1.28329470158071,1.28329470158071
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C3,,1.14342601165374,1.14342601165374
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,C4,,6.47871900797523,6.47871900797523
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential fossil fuels (GWP-fossil),GWP-fossil,kg CO_(2)-Äq.,D,,-3.22324677398336,-3.22324677398336
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,A1-A3,,-2.86538904541342,-2.86538904541342
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,A4,,0.0278423924559959,0.0278423924559959
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,A5,,3.79947977312876,3.79947977312876
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C1,,0.000413086511181196,0.000413086511181196
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C2,,0.0138332424154184,0.0138332424154184
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C3,,0.00293589838100015,0.00293589838100015
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,C4,,0.000257367278992338,0.000257367278992338
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential biogenic (GWP-biogenic),GWP-biogenic,kg CO_(2)-Äq.,D,,0.0131539989052812,0.0131539989052812
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,A1-A3,,0.0742914656782481,0.0742914656782481
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,A4,,0.0213589036245895,0.0213589036245895
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,A5,,4.65155696429645e-05,4.65155696429645e-05
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C1,,0.00217848627208446,0.00217848627208446
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C2,,0.0106119792698661,0.0106119792698661
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C3,,0.00626274501212494,0.00626274501212494
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,C4,,0.0190361823313108,0.0190361823313108
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Global Warming Potential luluc (GWP-luluc),GWP-luluc,kg CO_(2)-Äq.,D,,-0.00395949244491904,-0.00395949244491904
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,A1-A3,,4.72778691694917e-13,4.72778691694917e-13
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,A4,,5.15898460294892e-16,5.15898460294892e-16
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,A5,,6.44521047698761e-16,6.44521047698761e-16
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C1,,5.26186986605468e-17,5.26186986605468e-17
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C2,,2.56319512566295e-16,2.56319512566295e-16
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C3,,5.09875184587066e-15,5.09875184587066e-15
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,C4,,2.51779040234343e-14,2.51779040234343e-14
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Depletion potential of the stratospheric ozone layer (ODP),ODP,kg CFC11-Äq.,D,,-2.18596905330767e-14,-2.18596905330767e-14
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,A1-A3,,0.167374524049233,0.167374524049233
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,A4,,0.00277186765187457,0.00277186765187457
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,A5,,0.000734037345430649,0.000734037345430649
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C1,,0.00133673403826575,0.00133673403826575
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C2,,0.0013771775264083,0.0013771775264083
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C3,,0.0106560112490158,0.0106560112490158
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,C4,,0.0461467119444765,0.0461467119444765
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Acidification potential of land and water (AP),AP,mol H^(+)-Äq.,D,,-0.008689932890493,-0.008689932890493
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,A1-A3,,9.60195827098872e-05,9.60195827098872e-05
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,A4,,7.76320874449799e-06,7.76320874449799e-06
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,A5,,8.78729680394369e-08,8.78729680394369e-08
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C1,,7.91802986448467e-07,7.91802986448467e-07
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C2,,3.85708048092003e-06,3.85708048092003e-06
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C3,,2.60387251832546e-06,2.60387251832546e-06
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,C4,,1.08763393787887e-05,1.08763393787887e-05
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic freshwater (EP-freshwater),EP-freshwater,kg P-Äq.,D,,-4.25422258429811e-06,-4.25422258429811e-06
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,A1-A3,,0.0586058459437698,0.0586058459437698
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,A4,,0.000884760398952858,0.000884760398952858
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,A5,,0.000218765425757922,0.000218765425757922
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C1,,0.000626289771996295,0.000626289771996295
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C2,,0.000439585251074266,0.000439585251074266
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C3,,0.00527132383004271,0.00527132383004271
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,C4,,0.0119780824384275,0.0119780824384275
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential aquatic marine (EP-marine),EP-marine,kg N-Äq.,D,,-0.00323572884759054,-0.00323572884759054
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,A1-A3,,0.640349046760054,0.640349046760054
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,A4,,0.0105031003597159,0.0105031003597159
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,A5,,0.00348434775884055,0.00348434775884055
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C1,,0.00693130930563368,0.00693130930563368
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C2,,0.00521837100094932,0.00521837100094932
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C3,,0.0579304738196363,0.0579304738196363
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,C4,,0.131600687152608,0.131600687152608
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Eutrophication potential terrestrial (EP-terrestrial),EP-terrestrial,mol N-Äq.,D,,-0.0354773047952458,-0.0354773047952458
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,A1-A3,,0.171219884742495,0.171219884742495
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,A4,,0.00240821053328616,0.00240821053328616
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,A5,,0.000604591339734566,0.000604591339734566
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,B1,,0.0,0.0
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C1,,0.00175482887235164,0.00175482887235164
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C2,,0.00119649775596556,0.00119649775596556
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C3,,0.015322085206082,0.015322085206082
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,C4,,0.0362968429107194,0.0362968429107194
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Formation potential of tropospheric ozone photochemical oxidants (POCP),POCP,kg NMVOC-Äq.,D,,-0.00931105834759178,-0.00931105834759178
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,A1-A3,,1.17747052867185e-05,1.17747052867185e-05
aac_avg,e6819670-eb6c-4104-adea-f7f8bb2f49e6,lcia,Abiotic depletion potential for non fossil resources (ADPE),ADP-minerals&metals,kg Sb-Äq.,A4,,2.31612322546395e-07,2.31612322546395e-07
