"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","Score unique EF - Agriculture","Score unique EF - Transformation","Score unique EF - Emballage","Score unique EF - Transport","Score unique EF - Supermarché et distribution","Score unique EF - Consommation","Changement climatique - Agriculture","Changement climatique - Transformation","Changement climatique - Emballage","Changement climatique - Transport","Changement climatique - Supermarché et distribution","Changement climatique - Consommation","Appauvrissement de la couche d'ozone - Agriculture","Appauvrissement de la couche d'ozone - Transformation","Appauvrissement de la couche d'ozone - Emballage","Appauvrissement de la couche d'ozone - Transport","Appauvrissement de la couche d'ozone - Supermarché et distribution","Appauvrissement de la couche d'ozone - Consommation","Rayonnements ionisants - Agriculture","Rayonnements ionisants - Transformation","Rayonnements ionisants - Emballage","Rayonnements ionisants - Transport","Rayonnements ionisants - Supermarché et distribution","Rayonnements ionisants - Consommation","Formation photochimique d'ozone - Agriculture","Formation photochimique d'ozone - Transformation","Formation photochimique d'ozone - Emballage","Formation photochimique d'ozone - Transport","Formation photochimique d'ozone - Supermarché et distribution","Formation photochimique d'ozone - Consommation","Particules fines - Agriculture","Particules fines - Transformation","Particules fines - Emballage","Particules fines - Transport","Particules fines - Supermarché et distribution","Particules fines - Consommation","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transformation","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Emballage","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transport","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Consommation","Effets toxicologiques sur la santé humaine : substances cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine : substances cancérogènes - Transformation","Effets toxicologiques sur la santé humaine : substances cancérogènes - Emballage","Effets toxicologiques sur la santé humaine : substances cancérogènes - Transport","Effets toxicologiques sur la santé humaine : substances cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine : substances cancérogènes - Consommation","Acidification terrestre et eaux douces - Agriculture","Acidification terrestre et eaux douces - Transformation","Acidification terrestre et eaux douces - Emballage","Acidification terrestre et eaux douces - Transport","Acidification terrestre et eaux douces - Supermarché et distribution","Acidification terrestre et eaux douces - Consommation","Eutrophisation eaux douces - Agriculture","Eutrophisation eaux douces - Transformation","Eutrophisation eaux douces - Emballage","Eutrophisation eaux douces - Transport","Eutrophisation eaux douces - Supermarché et distribution","Eutrophisation eaux douces - Consommation","Eutrophisation marine  - Agriculture","Eutrophisation marine  - Transformation","Eutrophisation marine  - Emballage","Eutrophisation marine  - Transport","Eutrophisation marine  - Supermarché et distribution","Eutrophisation marine  - Consommation","Eutrophisation terrestre - Agriculture","Eutrophisation terrestre - Transformation","Eutrophisation terrestre - Emballage","Eutrophisation terrestre - Transport","Eutrophisation terrestre - Supermarché et distribution","Eutrophisation terrestre - Consommation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Agriculture","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transformation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Emballage","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transport","Écotoxicité pour écosystèmes aquatiques d'eau douce - Supermarché et distribution","Écotoxicité pour écosystèmes aquatiques d'eau douce - Consommation","Utilisation du sol - Agriculture","Utilisation du sol - Transformation","Utilisation du sol - Emballage","Utilisation du sol - Transport","Utilisation du sol - Supermarché et distribution","Utilisation du sol - Consommation","Épuisement des ressources eau - Agriculture","Épuisement des ressources eau - Transformation","Épuisement des ressources eau - Emballage","Épuisement des ressources eau - Transport","Épuisement des ressources eau - Supermarché et distribution","Épuisement des ressources eau - Consommation","Épuisement des ressources énergétiques - Agriculture","Épuisement des ressources énergétiques - Transformation","Épuisement des ressources énergétiques - Emballage","Épuisement des ressources énergétiques - Transport","Épuisement des ressources énergétiques - Supermarché et distribution","Épuisement des ressources énergétiques - Consommation","Épuisement des ressources minéraux - Agriculture","Épuisement des ressources minéraux - Transformation","Épuisement des ressources minéraux - Emballage","Épuisement des ressources minéraux - Transport","Épuisement des ressources minéraux - Supermarché et distribution","Épuisement des ressources minéraux - Consommation"
"11164","11164","aides culinaires et ingrédients divers","sauces","Sauce au vin rouge","Red wine sauce",0.14717824,0.03995538,0.06328059000000001,0.020609748000000004,0.010040219999999999,0.0067295436,0.91012132,0.19770803,0.43777953,0.28201474,0.047907306,0.018126491,1.3524462e-8,"5.394056e-9",8.9893692e-7,1.4906442e-8,7.7734761e-10,5.1987958e-10,0.084284102,0.56040643,0.12122618,0.0034845886,0.13935116,0.10654526,0.003060937,0.00065140893,0.0015265592,0.0011253074,0.00014133906,0.000071089675,8.4613275e-8,1.1556796e-8,1.5922083e-8,1.681587e-8,2.5786382e-9,1.1782236e-9,3.3693255e-8,4.7988196e-9,3.7404478e-9,2.0261485e-9,1.1314539e-9,7.5444344e-10,5.3887736e-9,7.0443602e-11,1.2646295e-10,4.2141165e-11,2.1082034e-11,1.3522878e-11,0.011587785,0.0013299,0.00141343,0.00081516312,0.00022822276,0.00013678486,0.00017264537,0.000043010299,0.00011031885,0.00002498795,0.000014611635,0.0000096383201,0.0078742686,0.0010468868,0.0003519999,0.00025380484,0.000054718906,0.000025985263,0.048370305,0.004761553,0.0029676914,0.0027425146,0.00066199659,0.00021692968,63.153024,0.78166566,1.7026818,0.63840967,0.17944072,0.10849533,132.4677,3.6248786,3.9266617,1.7225678,0.18899507,0.1337932,0.31240257,0.031941942,0.12224554,0.014629671,0.011842417,0.0072687151,6.7656399,13.759391,9.4131694,3.5869721,3.1649737,2.3676646,0.0000082544303,0.0000010342559,0.000021160859,9.3602975e-7,0.0000011453096,8.7145548e-7
"19678","19678","lait et produits laitiers","produits laitiers frais et assimilés","Lait emprésuré aromatisé, rayon frais","Renneted milk, flavoured, refrigerated",0.09483881200000001,0.0014562941,0.034806647999999996,0.01917573,0.009207859999999998,0.0025378687,0.85641449,0.012073147,0.40575613,0.26688295,0.036880502,0.0068359248,3.2698776e-9,"3.6234022e-10",6.3971674e-9,1.5766263e-8,7.1273507e-10,1.9605878e-10,0.02683159,0.016102896,0.044582862,0.0027601223,0.1389675,0.040180717,0.0016040307,0.000035680262,0.001433246,0.0010396133,0.000096446153,0.000026809583,1.0473745e-7,6.7929503e-10,1.6223519e-8,1.4768847e-8,1.5943433e-9,4.4433573e-10,1.7443139e-8,5.696579e-11,4.4971392e-9,1.8158344e-9,9.9831073e-10,2.8451831e-10,4.2088118e-10,3.0512209e-12,1.9823792e-10,3.8531253e-11,1.8070555e-11,5.0997945e-12,0.01564517,0.000048529383,0.0013529068,0.00077144135,0.00018163795,0.000051584776,0.000043166877,0.0000010291647,0.00014767338,0.000024554164,0.000012706424,0.0000036348365,0.0035832193,0.0000084704251,0.0004812027,0.00023985315,0.000035134908,0.0000097996519,0.067855653,0.000080807899,0.0036662383,0.0025891284,0.00030323888,0.000081809268,9.3014575,0.010798747,2.130135,0.62766897,0.14398712,0.040916132,37.316708,0.041137667,10.578007,1.4798503,0.17559095,0.050456554,0.0944199,0.0010997789,0.15052077,0.013514382,0.011021754,0.0027412029,2.1300561,0.48899237,6.1478139,3.3097416,3.1037694,0.89290184,0.0000016156621,2.4133598e-8,0.0000013801015,8.839689e-7,0.0000011377159,3.2864629e-7
"13048","13048","fruits, légumes, légumineuses et oléagineux","fruits","Rhubarbe, tige, cuite, sucrée","Rhubarb, stalk, cooked, with sugar",0.049940522999999994,0,0.07411024699999999,0.028033928,0.004911555,0.011382129999999999,0.3476914,0,0.89415192,0.3846331,0.029214484,0.10763721,1.0094514e-8,"0",1.9655449e-7,2.2080021e-8,5.0865841e-10,3.6457616e-9,0.020494143,0,0.091541826,0.004182486,0.054653519,0.10241117,0.0011514046,0,0.0029238821,0.0015787705,0.00011141515,0.0002133792,2.2102591e-8,0,2.6739877e-8,2.1827315e-8,2.1361156e-9,1.6143451e-9,1.1212506e-8,0,6.3257719e-9,2.6543873e-9,6.0735047e-10,9.8426757e-10,3.3219197e-10,0,3.9471379e-10,5.6375355e-11,1.2469726e-11,3.0592647e-11,0.0034002852,0,0.0023933814,0.0012010818,0.00014475409,0.0002144958,0.000053917124,0,0.00021101693,0.000034600535,0.0000079768334,0.000014060911,0.0038395902,0,0.00062912153,0.00037048013,0.000044370241,0.000060478339,0.013886252,0,0.0052335615,0.0040085506,0.00067209107,0.0004859116,11.804748,0,2.8350826,0.88602357,0.11216699,0.19800933,55.221645,0,9.6309737,2.1911372,0.090099604,0.16577393,0.26653907,0,0.28630651,0.019514697,0.0082644558,0.014112216,3.1680192,0,14.497293,4.8029711,1.3545631,3.5451102,0.0000037605328,0,0.0000067816773,0.0000012659882,4.5757774e-7,9.1561693e-7
"13047","13047","fruits, légumes, légumineuses et oléagineux","fruits","Rhubarbe, tige, crue","Rhubarb, stalk, raw",0.042749098,0,0.0000019375534,0.021162995,0.0016821601000000003,0.0033101509,0.29762391,0,0.00001555316,0.28997812,0.015967873,0.080788173,8.6409064e-9,"0",2.3472189e-13,1.6526976e-8,1.5024996e-10,7.7783891e-11,0.017542991,0,0.000013090069,0.0031754504,0.0095654392,0.000079131203,0.00098560257,0,6.5056239e-8,0.0011944705,0.000065737788,0.000084885999,1.8919822e-8,0,7.4001158e-13,1.6500282e-8,1.3934135e-9,6.0793237e-10,9.5979076e-9,0,1.0967406e-12,2.0056854e-9,2.4174287e-10,7.8970434e-10,2.843564e-10,0,1.210225e-14,4.2587773e-11,5.2441146e-12,1.6192519e-11,0.0029106449,0,7.3105878e-8,0.00091171796,0.000073208055,0.000051171617,0.00004615307,0,5.9817379e-8,0.000026017285,0.0000033379839,0.000014046696,0.00328669,0,0.0000013269201,0.00028023501,0.000028003096,0.00009358248,0.011886635,0,2.5446181e-7,0.0030327708,0.00049010488,0.00021844723,10.104867,0,0.0035894906,0.6663899,0.056050319,0.36619403,47.26974,0,0.000074845983,1.6586191,0.029166839,0.062399733,0.2281575,0,-0.00054711119,0.014722599,0.002257719,0.0040294068,2.7118251,0,0.00038903229,3.625961,0.29022693,0.053511052,0.0000032190169,0,1.1926796e-10,9.5406046e-7,8.4620648e-8,1.2666974e-8
"9643","9643","aides culinaires et ingrédients divers","ingrédients divers","Son de riz","Rice bran",0.16143637,0.0011626345,0.001776552,0.023737673999999997,0.0046281251,0,0.6613687,0.0034644805,0.018459141,0.26721108,0.017759559,0,1.0936098e-8,"8.5206799e-11",2.0474452e-10,5.3926536e-9,5.0536361e-10,0,0.0033855617,0.022804334,0.0024510606,0.0040639047,0.066347364,0,0.0014981055,0.000011954044,0.000059996058,0.0020221538,0.000060776923,0,5.9924001e-8,2.0649152e-10,1.4358274e-9,1.7737508e-8,9.6244626e-10,0,2.5060559e-7,3.8291486e-11,2.1294255e-10,2.0448704e-9,5.2030821e-10,0,7.994135e-11,1.0047972e-12,7.9661285e-12,4.7300488e-11,1.0177901e-11,0,0.0086816206,0.000016888658,0.000079800484,0.0021438818,0.000098891108,0,0.00008184133,0.0000010974595,0.0000070583143,0.000016868424,0.0000065672766,0,0.007970046,0.0000049606327,0.000088294302,0.00054563227,0.000021424795,0,0.037806297,0.000035760126,0.00019560558,0.0060207479,0.00021958914,0,20.499147,0.0083591468,0.21620461,0.45167457,0.077762383,0,29.697368,0.016244536,0.58219493,1.8469361,0.087843114,0,6.9197158,0.0012475263,0.0021336198,0.013402029,0.0087408092,0,1.738193,0.50229764,0.20923672,3.6844867,1.5537206,0,0.0000014738516,2.8559179e-8,8.9270602e-8,7.7825534e-7,5.4788924e-7,0
"9520","9520","produits céréaliers","farines et pâtes à tarte","Farine de riz","Rice flour",0.38768030000000003,0.0027920009000000005,0.0017861879000000002,0.04498087,0.007736671300000002,0,1.5882395,0.0083197538,0.018536491,0.48038394,0.028699361,0,2.6262421e-8,"2.046193e-10",2.0591186e-10,9.4319992e-9,8.4853763e-10,0,0.0081302348,0.054763317,0.0025161611,0.0069919945,0.11242392,0,0.0035976155,0.00002870696,0.000060319601,0.0043069705,0.000097045023,0,1.439041e-7,4.9587769e-10,1.4395077e-9,3.0513452e-8,1.4999495e-9,0,6.0181514e-7,9.1954835e-11,2.1839693e-10,3.4721744e-9,8.6426292e-10,0,1.9197463e-10,2.4129637e-12,8.0263163e-12,8.6663761e-11,1.6853521e-11,0,0.020848421,0.000040557156,0.00008016406,0.0048023141,0.00016142386,0,0.00019653732,0.0000026354868,0.0000073558022,0.000029322425,0.000010878838,0,0.019139614,0.000011912679,0.000094893433,0.0012269068,0.000033703607,0,0.090789682,0.000085875918,0.00019687109,0.013558308,0.00032430116,0,49.22754,0.020074018,0.23405612,0.77717264,0.12709258,0,71.316549,0.039010333,0.58256716,3.060081,0.14712683,0,16.617306,0.0029958639,-0.00058731116,0.023177138,0.014707056,0,4.1741721,1.2062393,0.21117148,6.5572777,2.6259399,0,0.0000035393712,6.8583252e-8,8.9863754e-8,0.0000013153479,9.2780363e-7,0
"9901","9901","produits céréaliers","pâtes, riz et céréales","Vermicelle de riz, cuite, non salée","Rice noodle, cooked, unsalted",0.10958348,0.030425117999999998,0.042847411,0.024546453000000003,0.0052217983,0.0041916749,0.44256547,0.16476934,0.53287823,0.27566603,0.033170459,0.011290567,1.2527637e-8,"4.2504705e-9",1.851902e-8,5.5433643e-9,5.2942259e-10,3.238208e-10,0.0033866699,0.40264337,0.036105968,0.0040969826,0.066489676,0.066364547,0.0010821741,0.00049930426,0.0018410866,0.0021086489,0.000074610864,0.000044280092,4.0536381e-8,9.0768928e-9,1.4826271e-8,1.8056266e-8,1.2621804e-9,7.3388784e-10,1.5423172e-7,4.2322552e-9,4.2064715e-9,2.0943068e-9,5.6113318e-10,4.6992514e-10,8.0507389e-11,5.6834349e-11,1.5122101e-10,4.8823027e-11,1.1118069e-11,8.423084e-12,0.0058101133,0.0011033327,0.0013844106,0.0022681754,0.00011317631,0.00008520008,0.00012849723,0.000032223872,0.00013869207,0.00001720264,0.0000071525342,0.0000060034837,0.0055046376,0.00092238892,0.00052500711,0.0005703426,0.000027410982,0.000016185611,0.024950786,0.0040892541,0.0039533357,0.0062966225,0.00032893978,0.00013512041,18.973388,0.53713951,2.1584097,0.46274686,0.088624751,0.067579197,22.006521,2.901189,9.4457053,1.8853663,0.091986113,0.08333665,4.4988471,0.039030677,0.2226896,0.013724748,0.0089945621,0.0045275122,1.4852701,9.9805197,8.8222179,3.7956248,1.5746143,1.4747628,0.0000013016933,7.1294227e-7,0.00000184476,7.9714113e-7,5.5051129e-7,5.4280919e-7
"9900","9900","produits céréaliers","pâtes, riz et céréales","Vermicelle de riz, sèche","Rice noodle, dried",0.13369184,0.015044712,0.04283877400000001,0.027488921,0.0023374728999999996,0,0.53992987,0.061215907,0.5328089,0.30334,0.014206095,0,1.5283717e-8,"1.0541899e-9",1.8517974e-8,6.0437691e-9,3.3352106e-10,0,0.0041317373,0.28013797,0.036047619,0.0044326749,0.026615344,0,0.0013202524,0.00015713692,0.0018407967,0.0024603083,0.000047518158,0,4.9454384e-8,2.5959193e-9,1.4822972e-8,1.9558964e-8,8.089352e-10,0,1.881627e-7,5.2859068e-10,4.2015828e-9,2.2610217e-9,2.675745e-10,0,9.8219014e-11,1.2924711e-11,1.5116707e-10,5.4060295e-11,5.8195309e-12,0,0.0070883382,0.00021222946,0.0013840847,0.0026964293,0.000061486406,0,0.00015676662,0.0000162344,0.00013842544,0.000018700695,0.0000035172406,0,0.0067156578,0.000097269643,0.00051909236,0.0006787708,0.000017542923,0,0.030439959,0.000449184,0.0039522015,0.007497877,0.00024625307,0,23.147533,0.246447,2.1424095,0.50169637,0.047439152,0,26.847956,0.23648151,9.4453717,2.0190399,0.041602255,0,5.4885935,0.020326586,0.22512835,0.014903083,0.0038007767,0,1.8120295,6.1779012,8.8204838,4.1624048,0.68736137,0,0.0000015880658,3.5329953e-7,0.0000018442284,8.5935486e-7,2.2418584e-7,0
"23536","23536","lait et produits laitiers","produits laitiers frais et assimilés","Gâteau de riz au caramel, rayon frais","Rice pudding w caramel sauce, refrigerated",0.11037479,0.030164979,0.033852691,0.021239192,0.009581384600000001,0.0025378687,0.75456449,0.15876012,0.43754657,0.28444371,0.041828818,0.0068359248,6.0377719e-9,"4.4254778e-9",2.4363657e-8,1.5896679e-8,7.4173017e-10,1.9605878e-10,0.029041776,0.39910235,0.031131337,0.0030483661,0.13913967,0.040180717,0.0018870414,0.00050824811,0.0011699226,0.0013101505,0.000116592,0.000026809583,9.4545748e-8,9.3442749e-9,1.6497182e-8,1.5797992e-8,2.036049e-9,4.4433573e-10,5.7764493e-8,4.2033547e-9,3.3104292e-9,1.923459e-9,1.0580592e-9,2.8451831e-10,3.5519253e-10,5.7707616e-11,1.2840361e-10,4.2177547e-11,1.9421967e-11,5.0997945e-12,0.013816787,0.0011209172,0.001334392,0.001106789,0.00020254304,0.000051584776,0.000080225318,0.000030416871,0.00010512449,0.000025284314,0.000013561394,0.0000036348365,0.0048945355,0.00090044688,0.00043938363,0.00032459726,0.000043923295,0.0000097996519,0.05961303,0.0041122585,0.0033990938,0.0035292277,0.00046423264,0.000081809268,13.818761,0.44475819,1.7686165,0.64574046,0.15989705,0.040916132,38.981113,2.8945291,7.6818737,1.5712612,0.1816061,0.050456554,1.6729172,0.035626337,0.17630746,0.014251684,0.011390029,0.0027412029,3.0230695,9.9833816,6.2206096,3.548978,3.131235,0.89290184,0.0000020025928,7.0904589e-7,0.0000012287037,9.1750401e-7,0.0000011411236,3.2864629e-7
"39232","39232","lait et produits laitiers","produits laitiers frais et assimilés","Gâteau de riz, appertisé","Rice pudding, canned",0.11762441,0.030170242000000003,0.038108600000000006,0.014389988,0.004885097799999999,0.0025378687,0.77849064,0.1600584,0.51376617,0.18261269,0.021094898,0.0068359248,6.7812943e-9,"4.4087387e-9",2.7982633e-8,4.15081e-9,5.2942259e-10,1.9605878e-10,0.032951534,0.39833497,0.031339238,0.0029669245,0.066489676,0.040180717,0.0020049344,0.00050754742,0.0012772746,0.00086381716,0.000074610864,0.000026809583,9.5455074e-8,9.3168129e-9,1.8607749e-8,1.2816867e-8,1.2621804e-9,4.4433573e-10,6.9237438e-8,4.2058571e-9,3.2547584e-9,1.5259335e-9,5.6113161e-10,2.8451831e-10,3.9611172e-10,5.7603942e-11,1.3839429e-10,3.0846391e-11,1.1116871e-11,5.0997945e-12,0.01397696,0.0011190387,0.0014965092,0.00075338256,0.00011317631,0.000051584776,0.000088532669,0.000030655903,0.00010043998,0.000012642288,0.0000071525342,0.0000036348365,0.0053471966,0.00090398169,0.00045649357,0.00018479964,0.000027410982,0.0000097996519,0.060228799,0.0041093122,0.0035843363,0.0020239851,0.00032893978,0.000081809268,16.228926,0.45947594,1.7222059,0.34120643,0.088624344,0.040916132,42.656032,2.8962684,7.3384824,1.4236291,0.091986113,0.050456554,1.9264863,0.035777155,0.20012292,0.0098218738,0.0089945621,0.0027412029,3.2136236,9.9606962,7.2275173,2.5512393,1.5746143,0.89290184,0.000002115898,7.0810051e-7,0.0000013093874,5.9423895e-7,5.5051129e-7,3.2864629e-7
"39212","39212","lait et produits laitiers","produits laitiers frais et assimilés","Riz au lait, rayon frais","Rice pudding, refrigerated",0.11762441,0.030170242000000003,0.033852691,0.021672806,0.009581384600000001,0.0025378687,0.77849064,0.1600584,0.43754657,0.28811235,0.041828818,0.0068359248,6.7812943e-9,"4.4087387e-9",2.4363657e-8,1.5935586e-8,7.4173017e-10,1.9605878e-10,0.032951534,0.39833497,0.031131337,0.0030959029,0.13913967,0.040180717,0.0020049344,0.00050754742,0.0011699226,0.0013685073,0.000116592,0.000026809583,9.5455074e-8,9.3168129e-9,1.6497182e-8,1.5984753e-8,2.036049e-9,4.4433573e-10,6.9237438e-8,4.2058571e-9,3.3104292e-9,1.9434867e-9,1.0580592e-9,2.8451831e-10,3.9611172e-10,5.7603942e-11,1.2840361e-10,4.2923548e-11,1.9421967e-11,5.0997945e-12,0.01397696,0.0011190387,0.001334392,0.0011807604,0.00020254304,0.000051584776,0.000088532669,0.000030655903,0.00010512449,0.000025445062,0.000013561394,0.0000036348365,0.0053471966,0.00090398169,0.00043938363,0.00034307933,0.000043923295,0.0000097996519,0.060228799,0.0041093122,0.0033990938,0.0037343096,0.00046423264,0.000081809268,16.228926,0.45947594,1.7686165,0.64978442,0.15989705,0.040916132,42.656032,2.8962684,7.6818737,1.5867648,0.1816061,0.050456554,1.9264863,0.035777155,0.17630746,0.01439594,0.011390029,0.0027412029,3.2136236,9.9606962,6.2206096,3.5976587,3.131235,0.89290184,0.000002115898,7.0810051e-7,0.0000012287037,9.2419043e-7,0.0000011411236,3.2864629e-7
"9103","9103","produits céréaliers","pâtes, riz et céréales","Riz complet, cuit, non salé","Rice, brown, cooked, unsalted",0.14410528,0,0.012266088999999999,0.014389441999999999,0.0023979775999999997,0.015790723,0.59036711,0,0.14068718,0.15054646,0.0090904542,0.14025187,9.7620477e-9,"0",4.2077757e-8,2.8950063e-9,2.6225677e-10,5.2187952e-9,0.0030221029,0,0.0097607239,0.0021290405,0.034546987,0.14703907,0.0013372756,0,0.00046281259,0.0014427185,0.000030978338,0.00029180914,5.3490828e-8,0,4.4434807e-9,9.0288626e-9,4.8642991e-10,2.2267428e-9,2.2370169e-7,0,1.0517502e-9,1.0443453e-9,2.6896895e-10,1.2884851e-9,7.1359204e-11,0,3.6408901e-11,2.7421373e-11,5.2554305e-12,4.136072e-11,0.0077496007,0,0.00040562959,0.0016792572,0.000050801522,0.00029949434,0.00007305521,0,0.000033733433,0.0000090040057,0.0000033915455,0.000017728495,0.0071144175,0,0.00015779113,0.00041734572,0.000010863506,0.000070387336,0.033747582,0,0.0010926854,0.0046181296,0.0001089673,0.00066064561,18.29845,0,0.58497224,0.2366539,0.039965243,0.22000253,26.509192,0,1.8626015,0.9049115,0.045546237,0.22734812,6.176846,0,0.040847695,0.007087496,0.0045396138,0.023032511,1.5515884,0,2.2069189,2.040655,0.80825192,5.0808685,0.0000013156255,0,0.0000014800642,3.9541451e-7,2.852197e-7,0.0000013126473
"9102","9102","produits céréaliers","pâtes, riz et céréales","Riz complet, cru","Rice, brown, raw",0.32556334,0,0.0031556135999999996,0.031434472,0.005417522500000001,0,1.3337602,0,0.040151618,0.32570377,0.020537198,0,2.2054465e-8,"0",1.5133587e-9,6.2260952e-9,5.9249176e-10,0,0.0068275495,0,0.002695478,0.004562709,0.078048719,0,0.0030211794,0,0.00013630834,0.0032103377,0.000069986411,0,1.2084674e-7,0,9.7778178e-10,1.9318611e-8,1.0989448e-9,0,5.0538794e-7,0,2.9607042e-10,2.2308752e-9,6.0765595e-10,0,1.6121506e-10,0,1.0660199e-11,5.9544917e-11,1.1873094e-11,0,0.017507935,0,0.000093428536,0.0037628652,0.00011477104,0,0.00016504668,0,0.0000096803121,0.000019342507,0.0000076621958,0,0.016072926,0,0.000044314069,0.00093541854,0.000024542885,0,0.076242698,0,0.00026035231,0.010352877,0.00024617945,0,41.339946,0,0.17137608,0.50717729,0.090289668,0,59.889693,0,0.57583558,1.9215152,0.10289828,0,13.95476,0,0.011258237,0.0152074,0.010255917,0,3.5053559,0,0.69697849,4.4055935,1.8260066,0,0.0000029722674,0,1.3151227e-7,8.4386399e-7,6.4436972e-7,0
"9104","9104","produits céréaliers","pâtes, riz et céréales","Riz blanc, cuit, non salé","Rice, cooked, unsalted",0.14410528,0,0.012266088999999999,0.014389441999999999,0.0023979775999999997,0.015790723,0.59036711,0,0.14068718,0.15054646,0.0090904542,0.14025187,9.7620477e-9,"0",4.2077757e-8,2.8950063e-9,2.6225677e-10,5.2187952e-9,0.0030221029,0,0.0097607239,0.0021290405,0.034546987,0.14703907,0.0013372756,0,0.00046281259,0.0014427185,0.000030978338,0.00029180914,5.3490828e-8,0,4.4434807e-9,9.0288626e-9,4.8642991e-10,2.2267428e-9,2.2370169e-7,0,1.0517502e-9,1.0443453e-9,2.6896895e-10,1.2884851e-9,7.1359204e-11,0,3.6408901e-11,2.7421373e-11,5.2554305e-12,4.136072e-11,0.0077496007,0,0.00040562959,0.0016792572,0.000050801522,0.00029949434,0.00007305521,0,0.000033733433,0.0000090040057,0.0000033915455,0.000017728495,0.0071144175,0,0.00015779113,0.00041734572,0.000010863506,0.000070387336,0.033747582,0,0.0010926854,0.0046181296,0.0001089673,0.00066064561,18.29845,0,0.58497224,0.2366539,0.039965243,0.22000253,26.509192,0,1.8626015,0.9049115,0.045546237,0.22734812,6.176846,0,0.040847695,0.007087496,0.0045396138,0.023032511,1.5515884,0,2.2069189,2.040655,0.80825192,5.0808685,0.0000013156255,0,0.0000014800642,3.9541451e-7,2.852197e-7,0.0000013126473
"9121","9121","produits céréaliers","pâtes, riz et céréales","Riz, mélange de variétés (blanc, complet, rouge, sauvage, etc.), cru","Rice, mix of species (white, wholegrain, wild, red,etc.), raw",0.32556334,0,0.0031556135999999996,0.031434472,0.005417522500000001,0,1.3337602,0,0.040151618,0.32570377,0.020537198,0,2.2054465e-8,"0",1.5133587e-9,6.2260952e-9,5.9249176e-10,0,0.0068275495,0,0.002695478,0.004562709,0.078048719,0,0.0030211794,0,0.00013630834,0.0032103377,0.000069986411,0,1.2084674e-7,0,9.7778178e-10,1.9318611e-8,1.0989448e-9,0,5.0538794e-7,0,2.9607042e-10,2.2308752e-9,6.0765595e-10,0,1.6121506e-10,0,1.0660199e-11,5.9544917e-11,1.1873094e-11,0,0.017507935,0,0.000093428536,0.0037628652,0.00011477104,0,0.00016504668,0,0.0000096803121,0.000019342507,0.0000076621958,0,0.016072926,0,0.000044314069,0.00093541854,0.000024542885,0,0.076242698,0,0.00026035231,0.010352877,0.00024617945,0,41.339946,0,0.17137608,0.50717729,0.090289668,0,59.889693,0,0.57583558,1.9215152,0.10289828,0,13.95476,0,0.011258237,0.0152074,0.010255917,0,3.5053559,0,0.69697849,4.4055935,1.8260066,0,0.0000029722674,0,1.3151227e-7,8.4386399e-7,6.4436972e-7,0
"9105","9105","produits céréaliers","pâtes, riz et céréales","Riz blanc étuvé, cuit, non salé","Rice, parboiled, cooked, unsalted",0.14410528,0,0.012266088999999999,0.014389441999999999,0.0023979775999999997,0.015790723,0.59036711,0,0.14068718,0.15054646,0.0090904542,0.14025187,9.7620477e-9,"0",4.2077757e-8,2.8950063e-9,2.6225677e-10,5.2187952e-9,0.0030221029,0,0.0097607239,0.0021290405,0.034546987,0.14703907,0.0013372756,0,0.00046281259,0.0014427185,0.000030978338,0.00029180914,5.3490828e-8,0,4.4434807e-9,9.0288626e-9,4.8642991e-10,2.2267428e-9,2.2370169e-7,0,1.0517502e-9,1.0443453e-9,2.6896895e-10,1.2884851e-9,7.1359204e-11,0,3.6408901e-11,2.7421373e-11,5.2554305e-12,4.136072e-11,0.0077496007,0,0.00040562959,0.0016792572,0.000050801522,0.00029949434,0.00007305521,0,0.000033733433,0.0000090040057,0.0000033915455,0.000017728495,0.0071144175,0,0.00015779113,0.00041734572,0.000010863506,0.000070387336,0.033747582,0,0.0010926854,0.0046181296,0.0001089673,0.00066064561,18.29845,0,0.58497224,0.2366539,0.039965243,0.22000253,26.509192,0,1.8626015,0.9049115,0.045546237,0.22734812,6.176846,0,0.040847695,0.007087496,0.0045396138,0.023032511,1.5515884,0,2.2069189,2.040655,0.80825192,5.0808685,0.0000013156255,0,0.0000014800642,3.9541451e-7,2.852197e-7,0.0000013126473
